SITE,UNIT,DATA_DATE,LANGUAGE,WORKER___1,WORKER___2,WORKER___3,PROVIDER_HANDS_BEF,PROVIDER_HANDS_AFT,NURSE_HANDS_BEF,NURSE_HANDS_AFT,MT_HANDS_BEF,MT_HANDS_AFT
MSW,425 ENT,12/15/2022,1,1,0,1,2,2,,,2,2
MSW,425 ENT,12/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 ENT,12/16/2022,1,1,0,1,2,0,,,2,2
MSW,425 ENT,12/16/2022,1,1,0,1,2,2,,,2,2
MSW,425 ENT,12/16/2022,1,1,0,0,1,1,,,,
MSW,425 ENT,12/16/2022,1,1,0,0,1,1,,,,
MSW,425 ENT,12/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 ENT,12/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 ENT,12/16/2022,1,1,0,0,1,1,,,,
MSW,425 ENT,12/16/2022,1,1,0,0,1,2,,,,
MSW,425 ENT,12/16/2022,1,1,0,1,1,2,,,1,1
MSW,60th St Specialty Practice,12/12/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/12/2022,1,1,0,0,1,1,,,,
MSW,60th St Specialty Practice,12/12/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/12/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/12/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/13/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/13/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/13/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/14/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/14/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/16/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/16/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/16/2022,1,1,0,1,1,1,,,1,1
MSW,60th St Specialty Practice,12/16/2022,1,1,0,1,1,1,,,1,1
MSW,Neurosciences,12/12/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/12/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/13/2022,2,1,0,0,1,1,,,,
MSW,Neurosciences,12/14/2022,1,0,1,0,,,1,1,,
MSW,Neurosciences,12/12/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/13/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/16/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/16/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,12/14/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,12/14/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/12/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/12/2022,1,0,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/13/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/12/2022,1,0,0,0,,,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/12/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,12/12/2022,1,1,0,1,1,1,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,12/12/2022,1,1,0,0,2,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/12/2022,1,0,0,0,2,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/13/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/13/2022,1,1,0,1,1,,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,12/13/2022,2,1,0,1,1,1,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,12/13/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,12/13/2022,2,1,0,0,1,1,,,,
MSW,425 Surgery,12/30/2022,1,1,0,0,1,1,,,,
MSW,OBGYN MFM,1/17/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,1/17/2023,1,1,0,0,1,2,,,,
MSW,425 ENT,1/17/2023,1,1,0,0,1,1,,,,
MSW,425 ENT,1/11/2023,1,1,1,1,2,2,2,2,2,2
MSW,425 ENT,1/17/2023,1,1,0,1,1,2,,,2,2
MSW,425 ENT,1/17/2023,1,1,0,1,1,1,,,1,1
MSW,425 Surgery,1/18/2023,1,1,0,0,1,1,,,,
MSW,425 Surgery,1/18/2023,1,1,0,0,1,1,,,,
MSW,Cardiovascular Institute,1/18/2023,1,1,0,0,1,1,,,,
MSW,787 Breast Center,1/18/2023,1,1,0,0,2,2,,,,
MSW,787 Breast Center,1/18/2023,1,1,0,0,1,1,,,,
MSW,787 Breast Center,1/18/2023,1,1,0,0,1,2,,,,
MSW,425 Surgery,1/18/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 Surgery,1/18/2023,1,1,1,1,1,1,1,1,1,1
MSW,MSW 3rd Floor Hem Onc,1/18/2023,1,1,1,0,1,1,1,1,,
MSW,425 ENT,1/18/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,1/18/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,1/18/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,1/18/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,1/18/2023,1,1,0,1,2,2,,,1,1
MSW,425 Surgery,1/18/2023,1,1,0,0,1,1,,,,
MSW,Cardiovascular Institute,1/19/2023,1,1,0,0,1,1,,,,
MSW,425 Surgery,1/19/2023,1,1,1,0,1,1,1,1,,
MSW,425 Surgery,1/19/2023,1,1,0,1,2,2,,,2,2
MSW,787 Breast Center,1/18/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,1/18/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,1/19/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 Surgery,1/20/2023,1,1,0,0,1,1,,,,
MSW,425 Surgery,1/20/2023,1,1,0,0,1,1,,,,
MSW,425 OBGYN FEU,1/20/2023,1,1,0,0,1,1,,,,
MSW,OBGYN MFM,1/18/2023,1,1,0,1,1,1,,,1,1
MSW,425 Surgery,1/20/2023,1,1,0,0,1,1,,,,
MSW,425 Surgery,1/20/2023,1,1,0,0,1,1,,,,
MSW,425 Surgery,1/20/2023,1,1,0,0,1,1,,,,
MSW,425 ENT,1/20/2023,1,1,1,0,2,1,2,1,,
MSW,425 ENT,1/20/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 ENT,1/20/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,1/20/2023,1,1,0,1,1,1,,,1,1
MSW,425 Surgery,1/20/2023,1,1,0,0,2,2,,,,
MSW,425 ENT,1/20/2023,1,1,0,1,1,1,,,1,
MSW,425 ENT,1/20/2023,1,1,0,1,1,2,,,1,2
MSW,425 ENT,1/20/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,1/20/2023,1,1,0,1,1,1,,,1,2
MSW,425 Gastroenterology,1/23/2023,1,1,0,0,1,2,,,,
MSW,Neurosciences,1/16/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/16/2023,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,1/17/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/18/2023,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,1/20/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/19/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/18/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/18/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/20/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/19/2023,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,1/19/2023,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,1/17/2023,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,1/17/2023,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,1/18/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/20/2023,1,1,0,0,1,1,,,,
MSW,Neurosciences,1/16/2023,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,1/19/2023,1,1,0,0,1,1,,,,
MSW,OBGYN MFM,1/26/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,1/26/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,1/23/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,1/26/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,1/26/2023,1,0,0,1,,,,,1,1
MSW,OBGYN MFM,1/23/2023,1,1,0,0,1,1,,,,
MSW,OBGYN MFM,1/26/2023,1,0,0,0,,,,,,
MSW,OBGYN MFM,2/1/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,2/1/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,2/2/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,2/1/2023,1,1,0,1,1,1,,,1,1
MSW,425 Urology,1/17/2023,1,1,0,1,1,1,,,1,1
MSW,425 Urology,1/17/2023,2,1,1,0,2,2,1,1,,
MSW,425 Urology,1/17/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 Urology,1/18/2023,1,1,0,1,1,2,,,1,1
MSW,425 Urology,1/19/2023,1,1,1,1,1,2,1,2,1,1
MSW,OBGYN MFM,2/13/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,2/13/2023,1,0,0,1,,,,,1,1
MSW,OBGYN MFM,2/13/2023,1,0,0,1,,,,,1,1
MSW,OBGYN MFM,2/13/2023,1,0,0,1,,,,,1,1
MSW,OBGYN MFM,2/13/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,2/13/2023,1,1,0,0,1,1,,,,
MSW,787 Breast Center,2/13/2023,1,1,1,0,1,1,1,1,,
MSW,787 Breast Center,2/13/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/13/2023,1,1,0,0,1,2,,,,
MSW,787 Breast Center,2/13/2023,1,1,0,0,1,1,,,,
MSW,787 Breast Center,2/13/2023,1,1,0,1,1,2,,,1,2
MSW,787 Breast Center,2/13/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/13/2023,1,1,1,0,1,1,1,1,,
MSW,787 Breast Center,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,2,,,,
MSW,OBGYN MFM,2/14/2023,1,0,0,1,,,,,1,1
MSW,787 Spine,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Spine,2/14/2023,1,1,0,1,1,2,,,1,1
MSW,787 Spine,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Spine,2/14/2023,1,0,0,0,1,1,1,1,1,1
MSW,787 Spine,2/14/2023,1,1,0,1,2,2,,,2,2
MSW,787 Spine,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Spine,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Spine,2/14/2023,1,1,1,1,2,2,2,2,2,2
MSW,787 Spine,2/14/2023,1,1,0,1,1,2,,,2,2
MSW,787 Spine,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,OBGYN MFM,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 Radiology,2/15/2023,1,0,1,0,,,2,2,,
MSW,425 Gastroenterology,2/15/2023,1,1,0,1,1,2,,,1,2
MSW,425 Surgery,2/15/2023,1,1,0,0,2,1,,,,
MSW,OBGYN MFM,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 Surgery,2/16/2023,1,1,1,0,1,1,1,1,,
MSW,Ansonia Internal Medicine,2/16/2023,2,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,2,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/14/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/14/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/14/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,0,1,0,,,1,1,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,0,1,0,,,1,1,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,2,1,,,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/14/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,0,1,0,,,1,1,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/14/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/14/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/13/2023,1,0,1,0,,,1,1,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,2,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,1,1,1,1,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,1,1,1,1,1,1,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,0,1,2,2,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,0,1,2,2,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/13/2023,1,1,0,1,1,1,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,1,2,1,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,1,0,1,1,1,1,,
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,1,1,1,2,2,2,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,1,1,0,2,0,1,0,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,0,2,2,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,1,2,2,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,0,1,2,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,1,2,1,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,1,0,2,2,2,2,,
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/15/2023,1,1,0,1,1,2,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,0,1,1,2,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,0,1,0,2,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,0,1,2,1,2,,
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,0,1,1,0,0,,
MSW,787 Spine,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,787 Spine,2/15/2023,1,1,0,1,1,1,,,1,2
MSW,787 Spine,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,0,1,1,1,,,2,1
MSW,787 Spine,2/15/2023,1,0,0,0,,,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,1,1,1,0,0,0,2
MSW,787 Spine,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,1,2,2,2,2,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,1,2,2,1,2,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,1,1,2,2,2,2,2
MSW,787 Spine,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,0,0,1,1,,,,
MSW,787 Spine,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,2/14/2023,1,1,1,1,0,,0,,0,
MSW,787 Spine,2/15/2023,1,1,1,0,1,1,1,1,,
MSW,787 Spine,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Spine,2/15/2023,1,1,0,1,2,0,,,0,1
MSW,787 Spine,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Spine,2/15/2023,1,1,1,1,1,1,2,1,1,1
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,2,2,2,2,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,2,2,2,2,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,0,,,0,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,0,1,1,1,2,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,2,2,2,2,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,1,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,2,2,2,2,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,OBGYN MFM,2/15/2023,1,1,0,0,1,1,,,,
MSW,OBGYN MFM,2/16/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/16/2023,1,1,0,1,1,1,,,1,1
MSW,787 Breast Center,2/16/2023,1,1,0,1,1,1,,,1,1
MSW,787 Breast Center,2/16/2023,1,1,0,1,1,2,,,1,2
MSW,787 Breast Center,2/16/2023,1,1,0,1,1,1,,,1,1
MSW,787 Breast Center,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/16/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/14/2023,1,1,1,0,1,1,1,1,,
MSW,787 Breast Center,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,2/14/2023,1,1,1,0,2,2,2,2,,
MSW,787 Breast Center,2/14/2023,1,1,0,0,1,1,,,,
MSW,787 Breast Center,2/14/2023,1,1,1,0,2,2,2,2,,
MSW,Ansonia Internal Medicine,2/17/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/17/2023,1,0,1,0,,,1,2,,
MSW,Ansonia Internal Medicine,2/17/2023,2,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/17/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/14/2023,1,0,1,0,,,1,2,,
MSW,Ansonia Internal Medicine,2/15/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,2,1,0,0,1,1,,,,
MSW,Cardiovascular Institute,2/16/2023,1,1,1,1,1,1,1,1,1,1
MSW,Ansonia Internal Medicine,2/17/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/17/2023,2,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/17/2023,2,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/16/2023,1,1,0,0,1,1,,,,
MSW,Ansonia Internal Medicine,2/17/2023,2,0,1,0,,,1,1,,
MSW,Ansonia Internal Medicine,2/13/2023,1,1,0,0,1,1,,,,
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,2/13/2023,1,1,1,0,1,1,1,1,,
MSW,425 ENT,2/13/2023,1,1,1,0,1,1,1,1,,
MSW,425 ENT,2/13/2023,1,1,1,1,2,2,2,2,2,2
MSW,425 ENT,2/13/2023,1,1,1,1,1,1,1,1,1,1
MSW,425 ENT,4/25/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,2/16/2023,1,1,0,1,1,1,,,1,1
MSW,425 ENT,2/16/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,,1,1
MSW,425 ENT,2/16/2023,1,1,0,1,2,2,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,Ansonia Internal Medicine,2/13/2023,2,1,0,0,1,1,,,,
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/15/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/13/2023,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,2/14/2023,1,1,0,1,1,1,,,1,1
